Owner,Repo,XText File,Commit Count
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenTychoApp/lsMavenTychoApp.parent/lsMavenTychoApp/src/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/lsMavenTychoFatjar/lsMavenTychoFatjar.parent/lsMavenTychoFatjar/src/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTycho/mavenTycho.parent/mavenTycho/src/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoJ17/mavenTychoJ17.parent/mavenTychoJ17/src/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoP2/mavenTychoP2.parent/mavenTychoP2/src/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/mavenTychoP2J17/mavenTychoP2J17.parent/mavenTychoP2J17/src/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.tests/testdata/wizard-expectations/plainMaven/plainMaven.parent/plainMaven/src/main/java/mydsl/MyDsl.xtext,1
eclipse,xtext-core,org.eclipse.xtext.xtext.generator/src/org/eclipse/xtext/xtext/generator/parser/antlr/splitting/SimpleExpressions.xtext,2
eclipse,xtext-core,org.eclipse.xtext/src/org/eclipse/xtext/Xtext.xtext,9
eclipse,xtext-core,org.eclipse.xtext/src/org/eclipse/xtext/common/Terminals.xtext,4
eclipse,xtext-xtend,org.eclipse.xtend.core/src/org/eclipse/xtend/core/Xtend.xtext,8
eclipse,xtext-eclipse,org.eclipse.xtext.builder.tests/src/org/eclipse/xtext/builder/tests/BuilderTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/ContentAssistTestLanguage.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage1.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.common.types.eclipse.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage2.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.ui.codetemplates/src/org/eclipse/xtext/ui/codetemplates/Codetemplates.xtext,1
eclipse,xtext-eclipse,org.eclipse.xtext.ui.codetemplates/src/org/eclipse/xtext/ui/codetemplates/SingleCodetemplate.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/FoldingTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/bracketmatching/BmTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/BacktrackingContentAssistTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug286935TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug287941TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug288734TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug288760TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug289187TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug291022TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug303200TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug304681TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug307519TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug309949TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug332217TestLanguage.xtext,1
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug347012TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug348199TestLanguage.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug348427TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug360834TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug377311TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/Bug381381TestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ContentAssistContextTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ContentAssistCustomizingTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ContentAssistNoTerminalExtensionTestLanguage.xtext,3
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/CrossReferenceProposalTestLanguage.xtext,3
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/DatatypeRuleTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/DomainModelTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/GH341TestLanguage.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/LookAheadContentAssistTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ParameterizedExpressionsTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ParametersTestLanguage.xtext,5
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/ParametersTestLanguageEx.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/TwoContextsTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/TwoParametersTestLanguage.xtext,5
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/contentassist/UnorderedGroupsTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/encoding/EncodingUiTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/editor/outline/OutlineTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/enumrules/EnumRulesUiTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/linking/ImportUriUiTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/parser/keywords/KeywordsUiTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/quickfix/QuickfixCrossrefTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/refactoring/RefactoringTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/refactoring/ReferringTestLanguage.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/testlanguages/ContentAssistTestLanguage.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/testlanguages/ReferenceGrammarUiTestLanguage.xtext,2
eclipse,xtext-eclipse,org.eclipse.xtext.ui.tests/src/org/eclipse/xtext/ui/tests/xmleditor/Bug678XmlTestLanguage.xtext,1
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.examples/projects/arithmetics/org.eclipse.xtext.example.arithmetics/src/org/eclipse/xtext/example/arithmetics/Arithmetics.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.examples/projects/domainmodel/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.examples/projects/fowlerdsl/org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext,3
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.examples/projects/homeautomation/org.eclipse.xtext.example.homeautomation/src/org/eclipse/xtext/example/homeautomation/RuleEngine.xtext,4
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.tests/src/org/eclipse/xtext/xtext/ui/ecore2xtext/Ecore2XtextTest.xtext,1
eclipse,xtext-eclipse,org.eclipse.xtext.xtext.ui.tests/src/org/eclipse/xtext/xtext/ui/editor/contentassist/GrammarWithTerminalFragment.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.builder.standalone.tests/src/org/eclipse/xtext/builder/tests/BuilderTestLanguage.xtext,4
eclipse,xtext-extras,org.eclipse.xtext.common.types.tests/src/org/eclipse/xtext/common/types/xtext/ui/ContentAssistTestLanguage.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.common.types.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.common.types.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage1.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.common.types.tests/src/org/eclipse/xtext/common/types/xtext/ui/RefactoringTestLanguage2.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.extras.tests/src/org/eclipse/xtext/enumrules/EnumAndReferenceTestLanguage.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.extras.tests/src/org/eclipse/xtext/enumrules/EnumRulesTestLanguage.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.extras.tests/src/org/eclipse/xtext/enumrules/MultiRuleEnumTestLanguage.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.extras.tests/src/org/eclipse/xtext/generator/grammarAccess/GrammarAccessTestLanguage.xtext,3
eclipse,xtext-extras,org.eclipse.xtext.extras.tests/src/org/eclipse/xtext/metamodelreferencing/tests/EcoreReferenceTestLanguage.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.generator/src/org/eclipse/xtext/generator/parser/antlr/debug/SimpleAntlr.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.purexbase/src/org/eclipse/xtext/purexbase/PureXbase.xtext,3
eclipse,xtext-extras,org.eclipse.xtext.xbase.testlanguages/src/org/eclipse/xtext/xbase/testlanguages/ContentAssistFragmentTestLang.xtext,3
eclipse,xtext-extras,org.eclipse.xtext.xbase.testlanguages/src/org/eclipse/xtext/xbase/testlanguages/XImportSectionTestLang.xtext,2
eclipse,xtext-extras,org.eclipse.xtext.xbase.testlanguages/src/org/eclipse/xtext/xbase/testlanguages/bug462047/Bug462047Lang.xtext,1
eclipse,xtext-extras,org.eclipse.xtext.xbase/src/org/eclipse/xtext/xbase/Xbase.xtext,5
eclipse,xtext-extras,org.eclipse.xtext.xbase/src/org/eclipse/xtext/xbase/Xtype.xtext,4
eclipse,xtext-extras,org.eclipse.xtext.xbase/src/org/eclipse/xtext/xbase/annotations/XbaseWithAnnotations.xtext,4
eclipse,xtext-web,org.eclipse.xtext.web.example.entities/src/org/eclipse/xtext/web/example/entities/Entities.xtext,3
eclipse,xtext-web,org.eclipse.xtext.web.example.statemachine/src/org/eclipse/xtext/web/example/statemachine/Statemachine.xtext,2
xtext,seven-languages-xtext,languages/org.xtext.builddsl/src/org/xtext/builddsl/BuildDSL.xtext,4
xtext,seven-languages-xtext,languages/org.xtext.guicemodules/src/org/xtext/guicemodules/GuiceModules.xtext,3
xtext,seven-languages-xtext,languages/org.xtext.httprouting/src/org/xtext/httprouting/Route.xtext,3
xtext,seven-languages-xtext,languages/org.xtext.mongobeans/src/org/xtext/mongobeans/MongoBeans.xtext,4
xtext,seven-languages-xtext,languages/org.xtext.scripting/src/org/xtext/scripting/Scripting.xtext,5
xtext,seven-languages-xtext,languages/org.xtext.template/src/org/xtext/template/Template.xtext,5
xtext,seven-languages-xtext,languages/org.xtext.tortoiseshell/src/org/xtext/tortoiseshell/TortoiseShell.xtext,4
xtext,maven-xtext-example,my.mavenized.herolanguage/src/my/mavenized/HeroLanguage.xtext,2
cdietrich,xtext-languageserver-example,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
adamschmideg,coffeescript-eclipse,csep/src/csep/CoffeeScript.xtext,30
adamschmideg,coffeescript-eclipse,csep/src/csep/Tokens.xtext,1
adamschmideg,coffeescript-eclipse,example/csep.example.cake/src/csep/example/cake/Cakefile.xtext,6
RvonMassow,xDoc,org.eclipse.xtext.xdoc/src/org/eclipse/xtext/xdoc/Xdoc.xtext,15
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.customgreetings.parent/org.example.customgreetings/src/org/example/customgreetings/Greetings.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.entities.parent/org.example.entities/src/org/example/entities/Entities.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.expressions.parent/org.example.expressions/src/org/example/expressions/Expressions.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.helloidea.parent/org.example.helloidea/src/org/example/helloidea/HelloIdea.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.hellomaven.parent/org.example.hellomaven/src/org/example/hellomaven/HelloMaven.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.helloweb.parent/org.example.helloweb/src/org/example/helloweb/HelloWeb.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.library.parent/org.example.library/src/org/example/library/Library.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.school.parent/org.example.school/src/org/example/school/School.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.smalljava.parent/org.example.smalljava/src/org/example/smalljava/SmallJava.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.xbase.entities.parent/org.example.xbase.entities/src/org/example/xbase/entities/Entities.xtext,1
LorenzoBettini,packtpub-xtext-book-2nd-examples,org.example.xbase.expressions.parent/org.example.xbase.expressions/src/org/example/xbase/expressions/Expressions.xtext,2
LorenzoBettini,packtpub-xtext-book-examples,org.example.build.hello/src/org/example/build/hello/Hello.xtext,1
LorenzoBettini,packtpub-xtext-book-examples,org.example.entities/src/org/example/entities/Entities.xtext,1
LorenzoBettini,packtpub-xtext-book-examples,org.example.expressions/src/org/example/expressions/Expressions.xtext,1
LorenzoBettini,packtpub-xtext-book-examples,org.example.smalljava/src/org/example/smalljava/SmallJava.xtext,1
LorenzoBettini,packtpub-xtext-book-examples,org.example.xbase.entities/src/org/example/xbase/entities/Entities.xtext,1
LorenzoBettini,packtpub-xtext-book-examples,org.example.xbase.expressions/src/org/example/xbase/expressions/Expressions.xtext,2
theia-ide,theia-xtext,xtext-dsl-language-server/io.typefox.xtext.langserver.example/src/main/java/io/typefox/xtext/langserver/example/MyDsl.xtext,1
svenefftinge,xtext-lsp-workshop,org.xtext.calc.parent/org.xtext.calc/src/main/java/org/xtext/calc/Calculator.xtext,1
ObeoNetwork,Xtext-Sirius-integration,xtext-support-parent/examples/org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext,3
dslmeinte,Xtext2-DSLs,nl.dslmeinte.multilevel/src/nl/dslmeinte/multilevel/ExampleDsl.xtext,2
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.ambiguity/src/nl/dslmeinte/xtext/ambiguity/MyPL-less-naive.xtext,5
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.ambiguity/src/nl/dslmeinte/xtext/ambiguity/MyPL-naive.xtext,4
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.ambiguity/src/nl/dslmeinte/xtext/ambiguity/MyPL.xtext,5
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.conditional/src/nl/dslmeinte/xtext/conditional/Conditional.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.dtd/src/nl/dslmeinte/xtext/dtd/Dtd.xtext,2
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.examples.data/src/nl/dslmeinte/xtext/examples/DataModelDsl.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.examples.dynamic/src/nl/dslmeinte/xtext/examples/DynamicScreenDsl.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.express/src/nl/dslmeinte/xtext/express/Express.xtext,2
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.express/src/nl/dslmeinte/xtext/express/base/Base.xtext,2
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.express/src/nl/dslmeinte/xtext/express/expression/Expression.xtext,2
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.sgml.base/src/nl/dslmeinte/xtext/sgml/base/Base.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.sgml.test.simplemarkup/src/nl/dslmeinte/xtext/sgml/test/simplemarkup/SimpleMarkup.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.util.tests/src/nl/dslmeinte/xtext/util/antlr/test/Xtext.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.wsdl/src/nl/dslmeinte/xtext/wsdl/WsdlLanguage.xtext,1
dslmeinte,Xtext2-DSLs,nl.dslmeinte.xtext.xsd/src/nl/dslmeinte/xtext/xsd/XsdLanguage.xtext,2
merks,Xcore,org.eclipse.emf.ecore.xcore/src/org/eclipse/emf/ecore/xcore/Xcore.xtext,12
ssi-schaefer,lcdsl,com.wamas.ide.launching/src/com/wamas/ide/launching/LcDsl.xtext,26
aphethean,xtext-maven-examples,2.3.0-example/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
ckulla,xtext-tycho-example,plugins/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,2
vorburger,xtext-sandbox,CrossLangNameProvider/ch.vorburger.xtext.problems.crossnames.alang/src/ch/vorburger/xtext/problems/crossnames/ALang.xtext,1
vorburger,xtext-sandbox,CrossLangNameProvider/ch.vorburger.xtext.problems.crossnames.blang/src/ch/vorburger/xtext/problems/crossnames/BLang.xtext,4
vorburger,xtext-sandbox,CrossLangReferences/org.xtext.example.definitions/src/org/xtext/example/definitions/Definitions.xtext,1
vorburger,xtext-sandbox,CrossLangReferences/org.xtext.example.usages/src/org/xtext/example/usages/Usages.xtext,1
vorburger,xtext-sandbox,DefaultValues/org.xtext.example.myDsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
vorburger,xtext-sandbox,EcoreImports/ch.vorburger.xtext.example.ecoreref/src/ch/vorburger/xtext/example/ecoreref/MyDsl.xtext,2
vorburger,xtext-sandbox,EcoreXtext/ch.vorburger.xecore/src/ch/vorburger/xecore/XEcore.xtext,1
vorburger,xtext-sandbox,JvmType/ch.vorburger.xtext.sandbox.learnjvmtype/src/ch/vorburger/xtext/sandbox/LearnJvmType.xtext,3
vorburger,xtext-sandbox,SerializerCrossRefNewResEObjHowTo/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
vorburger,xtext-sandbox,SerializerMultiValueBug/ch.vorburger.xtext.serializerMultiValueBug/src/ch/vorburger/xtext/SerializerMultiValueBug.xtext,1
vorburger,xtext-sandbox,SerializingChangedResourceProblem/org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
vorburger,xtext-sandbox,XbaseDomainmodelXExpression/org.eclipse.xtext.example.domainmodel/src/org/eclipse/xtext/example/domainmodel/Domainmodel.xtext,1
vorburger,xtext-sandbox,XbaseOptionResolveAllConfusion/ch.vorburger.xtext.xbaseOptionResolveAllConfusion/src/ch/vorburger/xtext/XbaseOptionResolveAllConfusion/EL.xtext,1
vorburger,xtext-sandbox,Xtext-XML/org.eclipse.xtext.example.fowlerdsl/src/org/eclipse/xtext/example/fowlerdsl/Statemachine.xtext,3
vorburger,xtext-sandbox,XtextDocumentBinding/ch.voburger.xtext.sandbox.mydsl/src/ch/voburger/xtext/sandbox/mydsl/MyDsl.xtext,5
basilfx,xtext-standalone-maven-build,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,1
Xpitfire,xtext-dnn,org.xtext.example.mydsl/src/org/xtext/example/mydsl/MyDsl.xtext,12
LorenzoBettini,Xtext2-experiments,hellocustomecore/org.xtext.example.hellocustomecore/src/org/xtext/example/hellocustomecore/HelloCustomEcore.xtext,2
LorenzoBettini,Xtext2-experiments,helloinferrer/org.xtext.example.helloinferrer/src/org/xtext/example/helloinferrer/HelloInferrer.xtext,5
LorenzoBettini,Xtext2-experiments,hellojvmtypes/org.xtext.example.hellojvmtypes/src/org/xtext/example/hellojvmtypes/HelloJvmTypes.xtext,3
LorenzoBettini,Xtext2-experiments,helloxbase/org.xtext.example.helloxbase/src/org/xtext/example/helloxbase/HelloXbase.xtext,6
LorenzoBettini,Xtext2-experiments,helloxcore/org.xtext.example.helloxcore/src/org/xtext/example/helloxcore/HelloXcore.xtext,2
eclipse,xsemantics,examples/org.eclipse.xsemantics.example.expressions/src/org/eclipse/xsemantics/example/expressions/Expressions.xtext,2
